,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
Y[10],B_above_recovery,no_descr,posterior value,8.654432092,0.718069735,8.18336485,9.134441138,7.209177907,10.02480103,1.000049998,G2,Sat'd,1
Y[11],B_above_recovery,no_descr,posterior value,6.494961297,0.712464192,6.032495797,6.978137028,5.066394486,7.850759393,1.000219532,G5,10,1
Y[12],B_above_recovery,no_descr,posterior value,8.670859727,0.729587532,8.196576644,9.162232276,7.182405139,10.06925034,0.999891162,G5,15,1
Y[13],B_above_recovery,no_descr,posterior value,10.87698853,0.73407492,10.39660013,11.37694811,9.412024625,12.2948549,0.999938615,G5,20,1
Y[14],B_above_recovery,no_descr,posterior value,11.34062598,0.74223482,10.85553285,11.84210991,9.837184952,12.76995567,0.999921272,G5,25,1
Y[15],B_above_recovery,no_descr,posterior value,11.59184022,0.744718713,11.10299091,12.08992038,10.11115605,13.02672415,1.000038075,G5,Sat'd,1
b[1],B_below_recovery,(Intercept),beta,1.924998162,0.187356334,1.808444828,2.054260773,1.534473583,2.264786818,1.000360854,none,none,1
b[2],B_below_recovery,(trt)15,beta,0.388506196,0.251981653,0.227459019,0.557746331,-0.120465837,0.876872809,1.000191365,none,none,0.88
b[3],B_below_recovery,(trt)20,beta,0.428265699,0.242018142,0.267955685,0.587809571,-0.048498486,0.89992324,1.000444713,none,none,0.95
b[4],B_below_recovery,(trt)25,beta,0.76026501,0.229863451,0.606275948,0.90993212,0.311930905,1.214806527,1.000217727,none,none,1
b[5],B_below_recovery,(trt)30,beta,0.670475688,0.239824821,0.515436251,0.826089058,0.190872322,1.143532088,1.000578196,none,none,1
b[6],B_below_recovery,(geno)2,beta,0.00061289,0.255529408,-0.164595879,0.170270833,-0.516705693,0.495941157,1.000387033,none,none,0.51
b[7],B_below_recovery,(geno)5,beta,0.448701839,0.249105157,0.28533854,0.613092082,-0.04927644,0.925970162,1.000237161,none,none,0.95
b[8],B_below_recovery,(trt)15:(geno)2,beta,-0.151174656,0.356594719,-0.389088606,0.079949879,-0.845673752,0.56018678,1.000416529,none,none,0.6
b[9],B_below_recovery,(trt)20:(geno)2,beta,0.125777073,0.35739397,-0.108143618,0.361174046,-0.5796813,0.824869497,1.00054028,none,none,0.59
b[10],B_below_recovery,(trt)25:(geno)2,beta,-0.282860737,0.332752797,-0.510206025,-0.063878029,-0.921564572,0.384003255,1.000422787,none,none,0.71
b[11],B_below_recovery,(trt)30:(geno)2,beta,-0.350685959,0.347214164,-0.585474985,-0.119026151,-1.028125791,0.328755808,1.000189692,none,none,0.76
b[12],B_below_recovery,(trt)15:(geno)5,beta,-0.229042136,0.346046861,-0.457692358,0.001762831,-0.906582696,0.448527182,1.000002279,none,none,0.67
b[13],B_below_recovery,(trt)20:(geno)5,beta,0.182882383,0.317864129,-0.030849732,0.388741733,-0.426238647,0.815416603,1.000434221,none,none,0.66
b[14],B_below_recovery,(trt)25:(geno)5,beta,-0.24460049,0.306910546,-0.45010673,-0.045024925,-0.839931532,0.367478734,1.000271605,none,none,0.7
b[15],B_below_recovery,(trt)30:(geno)5,beta,-0.238563882,0.325072796,-0.457036771,-0.026294096,-0.871943851,0.412830684,1.000230697,none,none,0.68
G_E[1],B_below_recovery,no_descr,G11[R]-G2[R],-1.487988249,2.807085547,-3.390529001,0.379856793,-6.911097418,4.129830382,1.000303224,none,none,0.63
G_E[2],B_below_recovery,no_descr,G11[R]-G5,-9.243973053,2.841557246,-11.16019606,-7.363007519,-14.7184449,-3.51957875,1.000093426,none,none,1
G_E[3],B_below_recovery,no_descr,G2[R]-G5,-7.755984804,3.172288005,-9.872280283,-5.636651528,-14.03350469,-1.54307859,1.000057141,none,none,1
T_E[1],B_below_recovery,no_descr,trt_effect,0.561878148,0.194359904,0.429448049,0.683935461,0.198334501,0.969088235,1.000423678,none,none,1
I_E[1],B_below_recovery,no_descr,int_effect,-0.14853355,0.231501262,-0.29973113,0.006976933,-0.612451609,0.296456522,1.000562195,none,none,0.67
Y[1],B_below_recovery,no_descr,posterior value,6.97388206,1.277125498,6.100952032,7.801068983,4.638882904,9.629071647,1.000341815,G11,10,1
Y[2],B_below_recovery,no_descr,posterior value,10.27848275,1.817170893,9.074447064,11.49385829,6.647811472,13.85481377,1.000052399,G11,15,1
Y[3],B_below_recovery,no_descr,posterior value,10.67123915,1.768977289,9.46648977,11.85827847,7.251258194,14.12889956,1.000218036,G11,20,1
Y[4],B_below_recovery,no_descr,posterior value,14.8201564,2.11842815,13.42826393,16.25155916,10.50335251,18.84469378,0.999995599,G11,25,1
Y[5],B_below_recovery,no_descr,posterior value,13.57168638,2.092554374,12.19026024,14.9854583,9.374727274,17.57028714,1.000139653,G11,Sat'd,1
Y[6],B_below_recovery,no_descr,posterior value,6.989811492,1.332595469,6.06692325,7.879436112,4.487696915,9.683400396,1.000099329,G2,10,1
Y[7],B_below_recovery,no_descr,posterior value,8.851777866,1.623704216,7.752768231,9.935740622,5.706458612,12.04309072,0.999958938,G2,15,1
Y[8],B_below_recovery,no_descr,posterior value,12.1592274,2.245449465,10.69847163,13.68907308,7.625040382,16.41913773,1.000002186,G2,20,1
Y[9],B_below_recovery,no_descr,posterior value,11.20905083,1.810864322,9.996026289,12.42996903,7.603344772,14.7096823,1.000087087,G2,25,1
Y[10],B_below_recovery,no_descr,posterior value,9.595875528,1.674146199,8.467589631,10.723209,6.333088133,12.89713202,0.999825119,G2,Sat'd,1
Y[11],B_below_recovery,no_descr,posterior value,10.92303279,1.974963759,9.602166222,12.24625639,7.064500164,14.81006399,0.999933266,G5,10,1
Y[12],B_below_recovery,no_descr,posterior value,12.77888368,2.123754106,11.36680826,14.22524031,8.534930758,16.85899866,0.999992933,G5,15,1
Y[13],B_below_recovery,no_descr,posterior value,19.9152122,2.259333281,18.42262216,21.45772182,15.29467595,24.26662677,0.999996241,G5,20,1
Y[14],B_below_recovery,no_descr,posterior value,18.11161791,2.133237541,16.71480701,19.56404602,13.80146309,22.19012705,0.999901575,G5,25,1
Y[15],B_below_recovery,no_descr,posterior value,16.69942624,2.27448223,15.26303139,18.23560052,12.00552434,21.03457625,0.999899381,G5,Sat'd,1
b[1],B_total_recovery,(Intercept),beta,2.297206079,0.17596871,2.188166461,2.419454284,1.915588554,2.608414667,1.001303554,none,none,1
b[2],B_total_recovery,(trt)15,beta,0.502408585,0.225597411,0.353245038,0.648803889,0.056496304,0.954226159,1.001060209,none,none,1
b[3],B_total_recovery,(trt)20,beta,0.54999583,0.224878901,0.40088414,0.695456862,0.113145084,1.006231667,1.000664437,none,none,1
b[4],B_total_recovery,(trt)25,beta,0.87650374,0.206119314,0.737292697,1.010377589,0.482979823,1.296781573,1.000836538,none,none,1
b[5],B_total_recovery,(trt)30,beta,0.771698962,0.215033235,0.631128273,0.909395486,0.356011943,1.210549412,1.001064897,none,none,1
b[6],B_total_recovery,(geno)2,beta,0.080272165,0.239085804,-0.075085722,0.237711984,-0.393260571,0.550306475,1.00075441,none,none,0.58
b[7],B_total_recovery,(geno)5,beta,0.582872735,0.223880571,0.43833059,0.729123532,0.143915323,1.024043331,1.000820262,none,none,1
b[8],B_total_recovery,(trt)15:(geno)2,beta,-0.225837752,0.321970589,-0.440548663,-0.009878565,-0.85959731,0.4089932,1.000461408,none,none,0.68
b[9],B_total_recovery,(trt)20:(geno)2,beta,0.130703437,0.31088823,-0.078657826,0.34030373,-0.475714612,0.74332624,1.000497445,none,none,0.61
b[10],B_total_recovery,(trt)25:(geno)2,beta,-0.293849372,0.293813767,-0.491668356,-0.095766275,-0.874624546,0.286747531,1.000653431,none,none,0.75
b[11],B_total_recovery,(trt)30:(geno)2,beta,-0.291198478,0.304249577,-0.490367078,-0.09248433,-0.894271502,0.306437899,1.000535567,none,none,0.74
b[12],B_total_recovery,(trt)15:(geno)5,beta,-0.307409584,0.293518223,-0.500351183,-0.117288419,-0.88616603,0.274856635,1.000379922,none,none,0.76
b[13],B_total_recovery,(trt)20:(geno)5,beta,0.011624831,0.278379386,-0.174192465,0.19233249,-0.530622012,0.570719791,1.00042222,none,none,0.52
b[14],B_total_recovery,(trt)25:(geno)5,beta,-0.379379251,0.265646253,-0.556521955,-0.203983505,-0.897398535,0.144362377,1.000404893,none,none,0.86
b[15],B_total_recovery,(trt)30:(geno)5,beta,-0.29596472,0.275266544,-0.478011977,-0.118681282,-0.836785341,0.251400129,1.000549767,none,none,0.77
G_E[1],B_total_recovery,no_descr,G11[R]-G2[R],-4.067820131,3.782128091,-6.612979766,-1.539100261,-11.48018107,3.352892556,0.999952279,none,none,0.77
G_E[2],B_total_recovery,no_descr,G11[R]-G5,-13.93419355,3.667934006,-16.42906798,-11.48948268,-21.0263391,-6.773492559,0.999905761,none,none,1
G_E[3],B_total_recovery,no_descr,G2[R]-G5,-9.86637342,3.982684258,-12.52144752,-7.11631378,-17.74306578,-2.174147773,0.9999203,none,none,1
T_E[1],B_total_recovery,no_descr,trt_effect,0.675151779,0.183085959,0.548805556,0.791274364,0.340816247,1.07127996,1.00132418,none,none,1
I_E[1],B_total_recovery,no_descr,int_effect,-0.206413861,0.212254624,-0.344957893,-0.062017307,-0.635506944,0.196747687,1.00094301,none,none,0.76
Y[1],B_total_recovery,no_descr,posterior value,10.09785279,1.728063799,8.918845067,11.23972395,6.790934527,13.5775089,1.001159026,G11,10,1
Y[2],B_total_recovery,no_descr,posterior value,16.62687726,2.45723291,14.98751721,18.30499155,11.71898245,21.37495037,1.00011206,G11,15,1
Y[3],B_total_recovery,no_descr,posterior value,17.42627807,2.497401976,15.77685109,19.12398041,12.29745906,22.20738692,0.999858079,G11,20,1
Y[4],B_total_recovery,no_descr,posterior value,24.05483577,2.727799071,22.24034228,25.90151357,18.59373347,29.21864197,0.999859169,G11,25,1
Y[5],B_total_recovery,no_descr,posterior value,21.69271675,2.703378589,19.93401606,23.52646239,16.25942799,26.84790313,0.999987215,G11,Sat'd,1
Y[6],B_total_recovery,no_descr,posterior value,10.94585282,1.890687205,9.647103196,12.23615127,7.324990551,14.70382199,0.999987052,G2,10,1
Y[7],B_total_recovery,no_descr,posterior value,14.40310124,2.300642821,12.87369758,15.97163438,9.802505908,18.8381894,0.999861479,G2,15,1
Y[8],B_total_recovery,no_descr,posterior value,21.4940982,2.911171403,19.59759601,23.49323538,15.60156617,26.98203329,0.999944822,G2,20,1
Y[9],B_total_recovery,no_descr,posterior value,19.46435818,2.480953696,17.84320741,21.1387934,14.39499436,24.26053594,1.000134057,G2,25,1
Y[10],B_total_recovery,no_descr,posterior value,17.60259019,2.442741041,16.01154677,19.2766202,12.64238776,22.20949209,0.999986735,G2,Sat'd,1
Y[11],B_total_recovery,no_descr,posterior value,18.013434,2.612479589,16.30630874,19.78280596,12.73816341,23.06620243,0.99995278,G5,10,1
Y[12],B_total_recovery,no_descr,posterior value,21.82092204,2.670501011,20.07481249,23.62235826,16.3624006,26.88695611,1.000069526,G5,15,1
Y[13],B_total_recovery,no_descr,posterior value,31.36047162,2.726636474,29.56711385,33.21736514,25.86088141,36.54239519,0.999963428,G5,20,1
Y[14],B_total_recovery,no_descr,posterior value,29.4136529,2.683356825,27.6551706,31.20706385,23.93796425,34.5597854,1.000066022,G5,25,1
Y[15],B_total_recovery,no_descr,posterior value,28.80687896,2.790593988,26.96356241,30.70209636,23.18621556,34.08983958,0.999953115,G5,Sat'd,1
b[1],A_B_recovery,(Intercept),beta,-0.326609652,0.146563259,-0.414915899,-0.223523168,-0.654288463,-0.075628192,1.001242144,none,none,1
b[2],A_B_recovery,(trt)15,beta,0.057534472,0.201675028,-0.073758971,0.186590013,-0.343549076,0.4527224,1.001129623,none,none,0.57
b[3],A_B_recovery,(trt)20,beta,0.241831679,0.187559116,0.117547322,0.360947881,-0.119752929,0.623368264,1.000873726,none,none,0.84
b[4],A_B_recovery,(trt)25,beta,-0.020300711,0.203839879,-0.150126947,0.111586151,-0.425384144,0.383397824,1.000597298,none,none,0.53
b[5],A_B_recovery,(trt)30,beta,0.026890421,0.200112327,-0.102471864,0.157207579,-0.365973574,0.42683913,1.000537205,none,none,0.54
b[6],A_B_recovery,(geno)2,beta,0.377985571,0.179788768,0.259173333,0.494130309,0.034135543,0.750536119,1.001207662,none,none,1
b[7],A_B_recovery,(geno)5,beta,-0.184852563,0.224329302,-0.33104607,-0.03542248,-0.643364499,0.246195546,1.00113392,none,none,0.72
b[8],A_B_recovery,(trt)15:(geno)2,beta,-0.287250524,0.265066937,-0.46326037,-0.109488936,-0.819911626,0.231950588,1.00135718,none,none,0.78
b[9],A_B_recovery,(trt)20:(geno)2,beta,-0.581502641,0.273424687,-0.755114752,-0.403089821,-1.144622131,-0.061599023,1.000627355,none,none,1
b[10],A_B_recovery,(trt)25:(geno)2,beta,-0.090352884,0.257926564,-0.260679364,0.080316915,-0.598988649,0.424703112,1.001110498,none,none,0.59
b[11],A_B_recovery,(trt)30:(geno)2,beta,0.082303872,0.247838098,-0.08244647,0.248668482,-0.409899365,0.57299986,1.000562775,none,none,0.58
b[12],A_B_recovery,(trt)15:(geno)5,beta,0.095075847,0.305966109,-0.106353612,0.294007857,-0.508369046,0.704689545,1.000954091,none,none,0.58
b[13],A_B_recovery,(trt)20:(geno)5,beta,-0.200705645,0.297245701,-0.399430884,-0.002664658,-0.789206617,0.383311873,1.000870846,none,none,0.67
b[14],A_B_recovery,(trt)25:(geno)5,beta,0.213945304,0.3014575,0.01629021,0.409155729,-0.382293099,0.819391594,1.000576409,none,none,0.68
b[15],A_B_recovery,(trt)30:(geno)5,beta,0.159359492,0.302742249,-0.039679544,0.360778246,-0.431652661,0.757276976,1.000574506,none,none,0.64
G_E[1],A_B_recovery,no_descr,G11[R]-G2[R],0.165541736,0.162110094,0.056091096,0.27136395,-0.148413611,0.487898806,0.999984007,none,none,0.77
G_E[2],A_B_recovery,no_descr,G11[R]-G5,0.292637757,0.145754965,0.196276978,0.390034503,0.001748561,0.580315673,1.000003832,none,none,1
G_E[3],A_B_recovery,no_descr,G2[R]-G5,0.127096021,0.154383741,0.02611764,0.23251031,-0.189530092,0.421256696,0.999885404,none,none,0.69
T_E[1],A_B_recovery,no_descr,trt_effect,0.076488965,0.157884031,-0.033362335,0.174292228,-0.203620118,0.417672449,1.001224324,none,none,0.67
I_E[1],A_B_recovery,no_descr,int_effect,-0.076140897,0.190812873,-0.198456522,0.052771318,-0.472203282,0.289687041,1.001722712,none,none,0.62
Y[1],A_B_recovery,no_descr,posterior value,0.728967608,0.10363522,0.660395818,0.799696364,0.519811797,0.927160868,1.001168888,G11,10,1
Y[2],A_B_recovery,no_descr,posterior value,0.771822952,0.10731,0.701115938,0.844931585,0.555299003,0.976980634,0.999960792,G11,15,1
Y[3],A_B_recovery,no_descr,posterior value,0.925438197,0.109961452,0.853823932,0.999288084,0.700957854,1.136235251,0.99997958,G11,20,1
Y[4],A_B_recovery,no_descr,posterior value,0.714599714,0.102999414,0.647587523,0.783199542,0.50926355,0.915745155,0.999888926,G11,25,1
Y[5],A_B_recovery,no_descr,posterior value,0.748372775,0.103108175,0.680455734,0.819297875,0.5396695,0.948798494,1.00012231,G11,Sat'd,1
Y[6],A_B_recovery,no_descr,posterior value,1.058740606,0.111621491,0.984633804,1.134235063,0.833245728,1.274350893,0.999977353,G2,10,1
Y[7],A_B_recovery,no_descr,posterior value,0.844753373,0.114503691,0.769485694,0.921852214,0.609422448,1.061714818,1.000290285,G2,15,1
Y[8],A_B_recovery,no_descr,posterior value,0.759896461,0.12171686,0.680944616,0.842188839,0.506370074,0.988708948,0.999855513,G2,20,1
Y[9],A_B_recovery,no_descr,posterior value,0.949318206,0.11267192,0.874892678,1.02684395,0.72017991,1.163326426,1.00037186,G2,25,1
Y[10],A_B_recovery,no_descr,posterior value,1.180127268,0.117147391,1.103472178,1.259052076,0.940540919,1.404531758,0.999952386,G2,Sat'd,1
Y[11],A_B_recovery,no_descr,posterior value,0.609093366,0.105122004,0.537223598,0.680160222,0.403223578,0.812837806,1.000178669,G5,10,1
Y[12],A_B_recovery,no_descr,posterior value,0.70723881,0.108552227,0.63725874,0.781486388,0.484885516,0.913963195,1.000130157,G5,15,1
Y[13],A_B_recovery,no_descr,posterior value,0.63280044,0.098722305,0.566534324,0.699116067,0.437948438,0.825516519,0.999988433,G5,20,1
Y[14],A_B_recovery,no_descr,posterior value,0.735326976,0.103543931,0.66779524,0.805783187,0.527228769,0.931583518,1.000097127,G5,25,1
Y[15],A_B_recovery,no_descr,posterior value,0.730788274,0.108407598,0.659015009,0.805162707,0.512585763,0.937101277,0.999978429,G5,Sat'd,1
b[1],uH_recovery,(Intercept),beta,3.980504125,0.080225329,3.931539031,4.035446286,3.809153266,4.124703464,1.000421187,none,none,1
b[2],uH_recovery,(trt)15,beta,-0.005350068,0.114104567,-0.080580087,0.069301563,-0.230439051,0.219982331,1.000448372,none,none,0.51
b[3],uH_recovery,(trt)20,beta,0.019288824,0.114819992,-0.054802702,0.094295318,-0.207910301,0.24667354,1.000399608,none,none,0.54
b[4],uH_recovery,(trt)25,beta,0.085815821,0.109318394,0.013178734,0.15660781,-0.126308992,0.305339385,1.000487381,none,none,0.71
b[5],uH_recovery,(trt)30,beta,-0.177450762,0.124715943,-0.258185186,-0.09405197,-0.42662757,0.062182765,1.00005548,none,none,0.87
b[6],uH_recovery,(geno)2,beta,-0.137676784,0.12458308,-0.217869668,-0.054920489,-0.388508965,0.102701141,1.0007071,none,none,0.79
b[7],uH_recovery,(geno)5,beta,0.026245445,0.11334456,-0.047312261,0.101223194,-0.19399349,0.245148786,1.000215763,none,none,0.56
b[8],uH_recovery,(trt)15:(geno)2,beta,-0.004370493,0.176106299,-0.11909346,0.11308887,-0.350626222,0.343685864,1.000399514,none,none,0.5
b[9],uH_recovery,(trt)20:(geno)2,beta,-0.056347135,0.174045081,-0.172143396,0.057497055,-0.397221987,0.287155326,1.000381637,none,none,0.58
b[10],uH_recovery,(trt)25:(geno)2,beta,-0.047219401,0.170870186,-0.160592094,0.067215664,-0.384385569,0.284707411,1.000550641,none,none,0.57
b[11],uH_recovery,(trt)30:(geno)2,beta,0.28893581,0.178504937,0.169967741,0.405168271,-0.060336538,0.645135604,1.000163022,none,none,0.91
b[12],uH_recovery,(trt)15:(geno)5,beta,-0.001661757,0.16003307,-0.108958909,0.104391935,-0.31949507,0.31418233,1.000214969,none,none,0.5
b[13],uH_recovery,(trt)20:(geno)5,beta,-0.001897781,0.158329162,-0.109405827,0.102058319,-0.311718125,0.312064816,1.000175695,none,none,0.5
b[14],uH_recovery,(trt)25:(geno)5,beta,-0.01435237,0.15623425,-0.118763857,0.088938168,-0.320456453,0.290507081,1.000215029,none,none,0.52
b[15],uH_recovery,(trt)30:(geno)5,beta,0.150474554,0.169439093,0.037870991,0.26243678,-0.175405991,0.488419456,0.999871395,none,none,0.74
G_E[1],uH_recovery,no_descr,G11[R]-G2[R],9.615772709,5.969975634,5.721658605,13.58944419,-2.26972566,21.20414544,0.999907621,none,none,0.9
G_E[2],uH_recovery,no_descr,G11[R]-G5,-1.331227169,6.153716557,-5.450297357,2.782212272,-13.41284663,10.65223288,0.999953761,none,none,0.56
G_E[3],uH_recovery,no_descr,G2[R]-G5,-10.94699988,5.94415275,-14.94741341,-6.955898041,-22.53567547,0.731360124,1.000034876,none,none,0.97
T_E[1],uH_recovery,no_descr,trt_effect,-0.019424046,0.090347814,-0.081478106,0.037692646,-0.185043392,0.170632589,1.000515922,none,none,0.52
I_E[1],uH_recovery,no_descr,int_effect,0.039195178,0.113852343,-0.035258816,0.114711611,-0.189698927,0.257720582,1.000551389,none,none,0.58
Y[1],uH_recovery,no_descr,posterior value,53.71471122,4.247477803,50.98538539,56.56816017,45.11222465,61.84946592,1.000406464,G11,10,1
Y[2],uH_recovery,no_descr,posterior value,53.43108338,4.262220714,50.63157257,56.29826667,44.73245911,61.46028935,1.000119174,G11,15,1
Y[3],uH_recovery,no_descr,posterior value,54.76760575,4.408829061,51.92523348,57.72818527,45.81303098,63.23195895,1.000017089,G11,20,1
Y[4],uH_recovery,no_descr,posterior value,58.50472591,4.339248566,55.6689565,61.40552686,49.80487392,66.86928166,1.000165065,G11,25,1
Y[5],uH_recovery,no_descr,posterior value,45.04436154,4.269547114,42.25314909,47.9185793,36.46071947,53.14725715,0.999845772,G11,Sat'd,1
Y[6],uH_recovery,no_descr,posterior value,46.86914061,4.403120765,44.01966001,49.8812093,37.87831025,55.18167669,1.000130814,G2,10,1
Y[7],uH_recovery,no_descr,posterior value,46.41242365,4.333553205,43.59610246,49.38898735,37.62989465,54.63412951,0.999865419,G2,15,1
Y[8],uH_recovery,no_descr,posterior value,45.15183304,4.1317042,42.43504595,47.9533059,36.84323363,53.07140603,0.999988762,G2,20,1
Y[9],uH_recovery,no_descr,posterior value,48.68445816,4.278240181,45.90210844,51.58874803,40.07252433,56.86626958,1.000046644,G2,25,1
Y[10],uH_recovery,no_descr,posterior value,52.338015,4.287202501,49.49422775,55.26707094,43.75837353,60.57542397,1.000281506,G2,Sat'd,1
Y[11],uH_recovery,no_descr,posterior value,55.14571797,4.387891754,52.2696595,58.10754549,46.28993537,63.55996579,0.999849371,G5,10,1
Y[12],uH_recovery,no_descr,posterior value,54.76064814,4.369769695,51.90298983,57.74656241,45.96181313,63.088729,0.999901122,G5,15,1
Y[13],uH_recovery,no_descr,posterior value,56.09883292,4.296584586,53.2343072,59.05842002,47.4638671,64.30070088,0.999940753,G5,20,1
Y[14],uH_recovery,no_descr,posterior value,59.20416917,4.377669603,56.30832095,62.19597797,50.26975967,67.38904298,0.999831484,G5,25,1
Y[15],uH_recovery,no_descr,posterior value,53.67985911,4.302212174,50.89826417,56.61077017,45.02387549,62.07229423,1.000115723,G5,Sat'd,1
b[1],urgr_recovery,(Intercept),beta,7.730138161,0.838602052,7.167582109,8.28360753,6.108297929,9.407923252,1.000085137,none,none,1
b[2],urgr_recovery,(trt)15,beta,-0.767654078,1.157469668,-1.509998615,0.019649486,-3.11350862,1.412839964,1.000126192,none,none,0.69
b[3],urgr_recovery,(trt)20,beta,-1.031144441,1.248231236,-1.857780405,-0.188104418,-3.564905429,1.344180134,1.000147444,none,none,0.73
b[4],urgr_recovery,(trt)25,beta,-0.354540706,1.230396316,-1.164054307,0.445772117,-2.801872739,2.045236614,1.000133481,none,none,0.58
b[5],urgr_recovery,(trt)30,beta,-1.468259913,1.212174075,-2.264783327,-0.642734377,-3.914182302,0.821650707,1.000088094,none,none,0.83
b[6],urgr_recovery,(geno)2,beta,-0.39341658,1.114846965,-1.137044257,0.343386008,-2.578623377,1.80013617,1.000187094,none,none,0.59
b[7],urgr_recovery,(geno)5,beta,-0.076005487,1.038035294,-0.761461368,0.611269171,-2.135882405,1.95728601,0.999983012,none,none,0.52
b[8],urgr_recovery,(trt)15:(geno)2,beta,-0.356560222,1.56683154,-1.344596643,0.656858272,-3.612817439,2.727820193,1.000272227,none,none,0.57
b[9],urgr_recovery,(trt)20:(geno)2,beta,-2.347096891,1.846234129,-3.535395809,-1.049513528,-6.260189088,0.963417065,1.000060411,none,none,0.87
b[10],urgr_recovery,(trt)25:(geno)2,beta,-3.547838138,1.993141931,-4.872449126,-2.122407819,-7.610424291,0.05590676,1.000304379,none,none,0.99
b[11],urgr_recovery,(trt)30:(geno)2,beta,-0.464255018,1.630676247,-1.479177012,0.57542155,-3.832300668,2.722477379,1.000010258,none,none,0.58
b[12],urgr_recovery,(trt)15:(geno)5,beta,0.048520418,1.555628006,-0.949904072,1.044389738,-3.058701102,3.185630136,1.000004056,none,none,0.51
b[13],urgr_recovery,(trt)20:(geno)5,beta,-1.508276784,1.691193091,-2.594638322,-0.352726996,-5.099097191,1.57608685,0.999975969,none,none,0.76
b[14],urgr_recovery,(trt)25:(geno)5,beta,0.540038438,1.618062623,-0.505647593,1.532960753,-2.60378879,3.892921435,0.999963283,none,none,0.6
b[15],urgr_recovery,(trt)30:(geno)5,beta,-0.909975164,1.619380897,-1.898829761,0.1448162,-4.335256876,2.169180292,1.000144822,none,none,0.67
G_E[1],urgr_recovery,no_descr,G11[R]-G2[R],2.74051347,1.672776964,1.596240667,3.862045382,-0.412141823,6.124118647,0.999914498,none,none,0.94
G_E[2],urgr_recovery,no_descr,G11[R]-G5,1.584282271,1.59716561,0.508768568,2.610160229,-1.463568549,4.862489661,0.999926787,none,none,0.77
G_E[3],urgr_recovery,no_descr,G2[R]-G5,-1.156231199,1.825570812,-2.382809616,0.075371745,-4.768249902,2.348909779,0.999864294,none,none,0.67
T_E[1],urgr_recovery,no_descr,trt_effect,-0.905399785,0.791120355,-1.414466954,-0.36875196,-2.536821361,0.588178575,1.000220037,none,none,0.81
I_E[1],urgr_recovery,no_descr,int_effect,-1.06818042,0.793694586,-1.588224841,-0.527759288,-2.677172225,0.452833436,1.000520945,none,none,0.86
Y[1],urgr_recovery,no_descr,posterior value,7.730138161,0.838602052,7.167582109,8.28360753,6.108297929,9.407923252,1.000085137,G11,10,1
Y[2],urgr_recovery,no_descr,posterior value,6.962484082,1.056666677,6.261456455,7.677322042,4.874783619,9.008281804,0.999925506,G11,15,1
Y[3],urgr_recovery,no_descr,posterior value,6.69899372,1.133513084,5.931612132,7.461206728,4.475950641,8.916894314,0.999946176,G11,20,1
Y[4],urgr_recovery,no_descr,posterior value,7.375597454,1.118171397,6.644255045,8.126101318,5.162206394,9.623020981,1.000160452,G11,25,1
Y[5],urgr_recovery,no_descr,posterior value,6.261878248,1.09777504,5.524673772,7.000230678,4.090214941,8.388790788,0.999882143,G11,Sat'd,1
Y[6],urgr_recovery,no_descr,posterior value,7.336721581,1.054216122,6.636863701,8.043406925,5.267142088,9.390433248,1.000008784,G2,10,1
Y[7],urgr_recovery,no_descr,posterior value,6.212507281,1.22853277,5.394608742,7.04024149,3.80514253,8.596394709,0.999963636,G2,15,1
Y[8],urgr_recovery,no_descr,posterior value,3.958480249,1.319027548,3.057217516,4.856506397,1.286152991,6.49873784,0.999886877,G2,20,1
Y[9],urgr_recovery,no_descr,posterior value,3.434342736,1.363395271,2.518056443,4.360495506,0.776812841,6.071115422,0.999922467,G2,25,1
Y[10],urgr_recovery,no_descr,posterior value,5.40420665,1.240032764,4.569617732,6.218486149,2.995537222,7.868341035,0.999846218,G2,Sat'd,1
Y[11],urgr_recovery,no_descr,posterior value,7.654132673,1.019716395,6.968934094,8.338339629,5.648105316,9.647282763,0.999866879,G5,10,1
Y[12],urgr_recovery,no_descr,posterior value,6.934999013,1.250099968,6.10946232,7.769471385,4.450928906,9.370354045,1.000046069,G5,15,1
Y[13],urgr_recovery,no_descr,posterior value,5.114711448,1.27056179,4.265307521,5.972527054,2.559682489,7.568826926,0.999865581,G5,20,1
Y[14],urgr_recovery,no_descr,posterior value,7.839630405,1.247646972,6.999483128,8.676965866,5.409690303,10.25614584,0.999857867,G5,25,1
Y[15],urgr_recovery,no_descr,posterior value,5.275897596,1.247726461,4.451192952,6.113804762,2.778368074,7.687360753,1.000017143,G5,Sat'd,1
b[1],max_H_recovery,(Intercept),beta,4.196925867,0.090518453,4.140828425,4.259747688,4.00163085,4.356663046,1.000790026,none,none,1
b[2],max_H_recovery,(trt)15,beta,-0.041096231,0.131237127,-0.127960123,0.045994785,-0.30305265,0.214812205,1.000329779,none,none,0.59
b[3],max_H_recovery,(trt)20,beta,0.074052626,0.126643461,-0.009320908,0.158903376,-0.179684562,0.319718357,1.001155922,none,none,0.64
b[4],max_H_recovery,(trt)25,beta,0.137094141,0.123295976,0.055847358,0.218641219,-0.10352327,0.384843583,1.000404926,none,none,0.79
b[5],max_H_recovery,(trt)30,beta,-0.075205017,0.134036747,-0.161734623,0.012804153,-0.349927383,0.188086135,1.000358452,none,none,0.65
